Name,Sale Price,Category,Author,ISBN10,Pages,Publisher,Language,Dimensions,Weight,Rating,id
The Lover Paperback ,11.62,Books > Literature & Fiction > World Literature,Marguerite Duras,375700528,128.0,Pantheon; 1st Pantheon paperback ed edition ,English,5.2 x 0.4 x 8 inches,5 ounces,3.7,2567
Against All Odds,8.99,Books > Literature & Fiction > Genre Fiction,Danielle Steel,1101883936,448.0,Dell; Reissue edition ,English,4.1 x 1.2 x 6.8 inches,7.4 ounces,4.6,2568
Look at Me Paperback ,12.69,Books > Literature & Fiction > Classics,Anita Brookner,679738134,208.0,Vintage; Reprint edition ,English,5.2 x 0.6 x 8 inches,7.8 ounces,4.0,2569
Hotbloods 3,14.99,Books > Literature & Fiction > Women's Fiction,Bella Forrest,1981944982,396.0,CreateSpace Independent Publishing Platform ,English,6 x 1 x 9 inches,1.5 pounds,4.8,2570
The Black Moon Poldark,6.05,Books > Literature & Fiction > Genre Fiction,Winston Graham,330463322,560.0,Pan Macmillan; Unabridged edition edition ,English,5 x 1.4 x 8 inches,13.4 ounces,4.7,2571
The Billionaire Banker Series Box Set 1-3 Paperback ,23.99,Books > Romance > Anthologies,Georgia Le Carre,1910575011,704.0,Georgia Le Carre ,English,5 x 1.8 x 8 inches,1.9 pounds,4.4,2572
Warleggan Poldark,11.71,Books > Literature & Fiction > Genre Fiction,Winston Graham,330463403,480.0,Pan Macmillan; Unabridged edition edition ,English,5 x 1.3 x 8 inches,11.4 ounces,4.7,2573
Fifty Shades of Grey,9.17,Books > Literature & Fiction > Women's Fiction,E L James,345803485,514.0,Vintage Books; 1 edition ,English,5.1 x 1 x 8 inches,12 ounces,4.2,2574
Beach Rental Large Print,15.95,Books > Christian Books & Bibles > Literature & Fiction,Grace Greene,996875689,432.0,Kersey Creek Books ,English,6 x 1 x 9 inches,1.6 pounds,4.3,2575
Feverborn,7.19,Books > Science Fiction & Fantasy > Fantasy,Karen Marie Moning,440246431,464.0,Dell; Reprint edition ,English,4.2 x 1 x 6.9 inches,11.4 ounces,4.5,2576
Something Blue,8.84,Books > Literature & Fiction > Women's Fiction,Emily Giffin,312323867,368.0,St. Martin's Griffin; 1st edition ,English,5.4 x 1.4 x 8 inches,11.2 ounces,4.4,2577
A Perilous Undertaking A Veronica Speedwell Mystery,11.61,"Books > Mystery, Thriller & Suspense > Mystery",Deanna Raybourn,451476166,368.0,Berkley; Reprint edition ,English,5.4 x 0.9 x 8.2 inches,11.2 ounces,4.6,2578
A New Song Mitford,10.69,Books > Christian Books & Bibles > Literature & Fiction,Jan Karon,140270590,400.0,Penguin ,English,5.1 x 0.8 x 7.8 inches,10.4 ounces,4.8,2579
Flight Patterns Paperback ,10.45,Books > Literature & Fiction > Genre Fiction,Karen White,451470923,432.0,Berkley; Reprint edition ,English,5.4 x 0.9 x 8.2 inches,12 ounces,4.6,2580
Wicked Charms,8.99,Books > Literature & Fiction > United States,Janet Evanovich Phoef Sutton,553392735,336.0,Bantam ,English,4.2 x 0.9 x 6.9 inches,5.6 ounces,4.3,2581
Brush of Wings,9.27,Books > Christian Books & Bibles > Literature & Fiction,Karen Kingsbury,1451687559,352.0,Howard Books; Reprint edition ,English,5.5 x 0.7 x 8.4 inches,11.2 ounces,4.8,2582
Ink,11.99,Books > Romance > Contemporary,Elizabeth Hunter,1986158624,286.0,CreateSpace Independent Publishing Platform ,English,5.5 x 0.6 x 8.5 inches,15.4 ounces,4.5,2583
Dangerous Games,6.55,Books > Literature & Fiction > Genre Fiction,Danielle Steel,1101883901,384.0,Dell; Reprint edition ,English,4.2 x 1.1 x 7 inches,6.6 ounces,4.4,2584
Keep the Home Fires Burning,8.0,Books > Literature & Fiction > Genre Fiction,S. Block,1785763601,400.0,Bonnier Zaffre ,English,5.1 x 1.1 x 7.8 inches,13.1 ounces,4.5,2585
Glory over Everything Paperback ,8.72,Books > Literature & Fiction > Genre Fiction,Kathleen Grissom,1476748454,400.0,Touchstone; Reprint edition ,English,5.2 x 0.8 x 8 inches,10.6 ounces,4.7,2586
Bound Together A Sea Haven Novel,7.51,Books > Literature & Fiction > Women's Fiction,Christine Feehan,399583939,416.0,Berkley ,English,4.2 x 1 x 6.8 inches,14.1 ounces,4.7,2587
Comeback Cowboy Rocky Mountain Riders,7.19,Books > Literature & Fiction > Genre Fiction,Sara Richardson,1455540773,368.0,Forever ,English,4.2 x 1 x 6.8 inches,7.2 ounces,4.5,2588
Hello Stranger,7.99,Books > Romance > Historical,Lisa Kleypas,62371916,400.0,Avon ,English,4.2 x 1 x 6.6 inches,15.4 ounces,4.6,2589
The Best of Me Mass Market Paperback ,7.99,Books > Literature & Fiction > Genre Fiction,Nicholas Sparks,446547638,368.0,Grand Central Publishing; Reprint edition ,English,4.2 x 1 x 6.8 inches,6.2 ounces,4.5,2590
The Perfect Hope Inn BoonsBoro,6.79,Books > Literature & Fiction > Women's Fiction,Nora Roberts,515151505,320.0,Berkley; Reprint edition ,English,4.2 x 0.9 x 6.8 inches,5 ounces,4.7,2591
The Lady of the Rivers,9.99,Books > Literature & Fiction > Genre Fiction,Philippa Gregory,1416563717,480.0,Touchstone; Reprint edition ,English,5.2 x 1 x 8 inches,1 pounds,4.5,2592
Once Minutos,11.18,Books > Literature & Fiction > Foreign Language Fiction,Paulo Coelho,958420646X,272.0,HarperCollins Español; 1ra Edicion Rayo edition ,Spanish,5.3 x 0.6 x 8 inches,1 pounds,4.4,2593
Montana Heat,7.99,Books > Romance > Contemporary,Jennifer Ryan,62645293,384.0,Avon ,English,4.2 x 1 x 6.6 inches,10.4 ounces,,2594
His Property Paperback ,12.99,Books > Romance > Contemporary,R.R. Banks,1985639858,294.0,CreateSpace Independent Publishing Platform ,English,6 x 0.7 x 9 inches,1.1 pounds,4.7,2595
Bella Poldark Paperback ,12.79,Books > Literature & Fiction > Genre Fiction,Winston Graham,330463314,704.0,Pan Macmillan; Unabridged edition edition ,English,5 x 0.8 x 8 inches,1 pounds,4.6,2596
The Warrior's Mission,11.99,Books > Romance > Historical,Mia Pride,198582566X,246.0,CreateSpace Independent Publishing Platform ,English,6 x 0.6 x 9 inches,15.4 ounces,4.9,2597
The Summer Wives,24.29,Books > Literature & Fiction > Genre Fiction,Beatriz Williams,62660349,384.0,William Morrow ,English,6 x 1.2 x 9 inches,1.4 pounds,,2598
Julian Fellowes's Belgravia Paperback ,10.85,Books > Literature & Fiction > Genre Fiction,Julian Fellowes,1538760371,416.0,Grand Central Publishing; Reprint edition ,English,5.2 x 1.1 x 8 inches,11.4 ounces,4.1,2599
Dark Prince,6.52,Books > Literature & Fiction > United States,Christine Feehan,62019554,480.0,"Avon; Special, Reprint edition ",English,4.2 x 1 x 6.8 inches,8.5 ounces,4.4,2600
Montana Heat,7.99,Books > Literature & Fiction > United States,Jennifer Ryan,62645285,384.0,Avon ,English,4.2 x 1 x 6.6 inches,11.7 ounces,4.4,2601
On Second Thought,8.62,Books > Literature & Fiction > Women's Fiction,Kristan Higgins,373789254,480.0,HQN Books ,English,5.3 x 1.2 x 8 inches,12 ounces,4.6,2602
The Garden of Small Beginnings Paperback ,10.6,Books > Literature & Fiction > Genre Fiction,Abbi Waxman,399583580,368.0,Berkley ,English,5.3 x 0.9 x 8 inches,8 ounces,4.6,2603
The Things We Do for Love,12.23,Books > Literature & Fiction > Genre Fiction,Kristin Hannah,345520807,418.0,Ballantine Books; Reprint edition ,English,5.2 x 0.9 x 8 inches,11.2 ounces,4.5,2604
Holiday in Death Mass Market Paperback ,7.99,"Books > Mystery, Thriller & Suspense > Mystery",J. D. Robb,425163717,336.0,Berkley; Reissue edition ,English,4.2 x 0.9 x 6.8 inches,5.6 ounces,4.7,2605
12 Days of Forever Paperback ,6.99,Books > Romance > Contemporary,Heidi McLaughlin,1507569092,156.0,CreateSpace Independent Publishing Platform ,English,5 x 0.4 x 8 inches,8.2 ounces,4.2,2606
The Ladies' Room Paperback ,7.94,Books > Romance > Contemporary,Carolyn Brown,1612186424,220.0,Montlake Romance ,English,5.5 x 0.5 x 8.2 inches,12.2 ounces,4.4,2607
Bingo Love OGN Paperback ,6.86,Books > Literature & Fiction > United States,Tee Franklin,1534307508,88.0,Image Comics ,English,6.4 x 0.4 x 10 inches,6.9 ounces,4.6,2608
Jacks Are Wild Paperback ,9.99,"Books > Mystery, Thriller & Suspense > Mystery",Christopher Greyson,149750273X,210.0,CreateSpace Independent Publishing Platform ,English,5 x 0.5 x 8 inches,15.8 ounces,4.5,2609
In This Moment,16.25,Books > Christian Books & Bibles > Literature & Fiction,Karen Kingsbury,1451687621,400.0,Howard Books; First Edition edition ,English,5.5 x 1.2 x 8.4 inches,1 pounds,4.7,2610
Safe Haven Mass Market Paperback ,7.34,Books > Literature & Fiction > Genre Fiction,Nicholas Sparks,147894837X,448.0,Grand Central Publishing; Reissue edition ,English,4.2 x 1.4 x 6.9 inches,7 ounces,4.6,2611
Together Forever Orphan Train,10.99,Books > Christian Books & Bibles > Literature & Fiction,Jody Hedlund,764218050,352.0,Bethany House Publishers ,English,5.5 x 8.5 inches,1.1 pounds,,2612
Save the Date,7.98,Books > Literature & Fiction > Women's Fiction,Mary Kay Andrews,1250190290,464.0,St. Martin's Griffin; Reprint edition ,English,5.5 x 1.3 x 8.3 inches,13.6 ounces,4.5,2613
Return to Tradd Street Paperback ,12.44,Books > Literature & Fiction > Genre Fiction,Karen White,451240596,336.0,Berkley ,English,5.4 x 0.7 x 8.2 inches,9.1 ounces,4.7,2614
The Prayer Box A Carolina Heirlooms Novel,12.96,Books > Christian Books & Bibles > Literature & Fiction,Lisa Wingate,1414386885,400.0,"Tyndale House Publishers, Inc. ",English,5.5 x 1.1 x 8.1 inches,9.6 ounces,4.7,2615
Sense and Sensibility Penguin Classics,,"Books > New, Used & Rental Textbooks > Humanities",Jane Austen,141439661,368.0,Penguin Classics; Reissue edition ,English,5.1 x 1 x 7.8 inches,11.2 ounces,4.2,2616
The Hundred Thousand Kingdoms The Inheritance Trilogy,8.0,Books > Literature & Fiction > Action & Adventure,N. K. Jemisin,9.78E+12,425.0,Orbit; Reissue edition ,English,4.2 x 1.2 x 7 inches,7.2 ounces,4.1,2617
Driftwood Cove,6.77,Books > Literature & Fiction > Women's Fiction,Debbie Mason,1538744171,448.0,Forever ,English,4.2 x 1.2 x 6.9 inches,7.4 ounces,4.2,2618
Bringing Maggie Home,10.39,Books > Christian Books & Bibles > Literature & Fiction,Kim Vogel Sawyer,735290032,352.0,WaterBrook ,English,5.5 x 0.9 x 8.3 inches,11.4 ounces,4.7,2619
Phoebe's Light Nantucket Legacy,9.68,Books > Christian Books & Bibles > Literature & Fiction,Suzanne Woods Fisher,800721624,352.0,Revell ,English,5.5 x 0.9 x 8 inches,10.6 ounces,4.3,2620
After the Game,13.37,Books > Romance,Abbi Glines,1471125068,352.0,Simon & Schuster Ltd ,English,5.1 x 0.8 x 7.8 inches,9.1 ounces,4.0,2621
When I'm Tempted A Promises of God Novel,13.99,Books > Literature & Fiction > United States,Kim Cash Tate,1946336025,434.0,FaithLove Press ,English,5.5 x 1.1 x 8.5 inches,1.4 pounds,4.9,2622
The Paper Magician The Paper Magician Series,10.99,Books > Science Fiction & Fantasy > Fantasy,Charlie N. Holmberg,1477823832,224.0,47North ,English,5.5 x 1 x 8.2 inches,12.2 ounces,4.0,2623
Under the Udala Trees Paperback ,11.45,Books > Gay & Lesbian > Literature & Fiction,Chinelo Okparanta,544811798,336.0,Mariner Books; Reprint edition ,English,5.3 x 0.8 x 8 inches,9.6 ounces,4.4,2624
This Man Confessed A This Man Novel,9.99,Books > Literature & Fiction > Genre Fiction,Jodi Ellen Malpas,1455578363,544.0,Forever; Reprint edition ,English,5.2 x 1.5 x 8 inches,15.2 ounces,4.7,2625
The Worst Best Man Paperback ,13.91,Books > Romance > Contemporary,Lucy Score,1945631171,456.0,"That's What She Said Publishing, Inc. ",English,5 x 1.2 x 8 inches,1.3 pounds,4.7,2626
High Fidelity Paperback ,13.47,Books > Literature & Fiction > Genre Fiction,Nick Hornby,1573225517,352.0,Riverhead Books ,English,5.1 x 0.9 x 7.9 inches,9.6 ounces,4.1,2627
Nervous,12.53,Books > Literature & Fiction > United States,Zane,743476247,282.0,Atria Books; Reprint edition ,English,5.3 x 0.8 x 8.2 inches,10.4 ounces,4.5,2628
Grey En espanol,9.0,Books > Literature & Fiction > Women's Fiction,E L James,1101971541,640.0,Vintage Espanol ,Spanish,5.2 x 1.1 x 8 inches,1 pounds,4.4,2629
Confess,9.89,Books > Literature & Fiction > United States,Colleen Hoover,1476791457,320.0,Atria Books ,English,5.3 x 0.7 x 8.2 inches,8.8 ounces,4.7,2630
Vengeance in Death Mass Market Paperback ,7.99,"Books > Mystery, Thriller & Suspense > Mystery",J. D. Robb,425160394,384.0,Berkley; Reissue edition ,English,4.2 x 1 x 6.8 inches,6.4 ounces,4.7,2631
Rushing Waters,8.76,Books > Literature & Fiction > Genre Fiction,Danielle Steel,042528543X,384.0,Dell; Reprint edition ,English,4.2 x 1 x 6.9 inches,13.4 ounces,4.4,2632
This Love Story Will Self-Destruct Paperback ,,Books > Literature & Fiction > Genre Fiction,Leslie Cohen,1501168533,336.0,Gallery Books ,English,5.3 x 0.9 x 8.2 inches,7.8 ounces,3.6,2633
Wicked Abyss Immortals After Dark,6.47,Books > Literature & Fiction > United States,Kresley Cole,1501120387,464.0,Pocket Books; Reprint edition ,English,4.1 x 1 x 6.8 inches,8.2 ounces,4.6,2634
A Merciful Truth Mercy Kilpatrick,5.5,"Books > Mystery, Thriller & Suspense > Thrillers & Suspense",Kendra Elliot,1477848290,320.0,Montlake Romance ,English,5.5 x 1 x 8.2 inches,12.8 ounces,4.5,2635
The Turn,5.82,Books > Literature & Fiction > Action & Adventure,Kim Harrison,150110876X,560.0,Pocket Books; Reprint edition ,English,4.1 x 0.9 x 6.8 inches,8.8 ounces,4.5,2636
One Day at a Time,5.99,Books > Literature & Fiction > Genre Fiction,Danielle Steel,440243335,416.0,Dell; Reprint edition ,English,4.2 x 1.1 x 6.9 inches,2.4 ounces,4.4,2637
The Storm Sister,10.87,Books > Literature & Fiction > Genre Fiction,Lucinda Riley,1476789142,512.0,Atria Books; Reprint edition ,English,5.3 x 1.2 x 8.2 inches,14.1 ounces,4.6,2638
The Writing Desk Paperback ,9.97,Books > Christian Books & Bibles > Literature & Fiction,Rachel Hauck,310341590,352.0,Zondervan ,English,5.5 x 1.1 x 8.4 inches,13.4 ounces,4.7,2639
The Beast Black Dagger Brotherhood,6.54,Books > Literature & Fiction > Genre Fiction,J.R. Ward,451475178,544.0,Berkley; Reprint edition ,English,4.2 x 1.2 x 6.8 inches,8.5 ounces,4.8,2640
The Sea Before Us Sunrise at Normandy,10.99,Books > Christian Books & Bibles > Literature & Fiction,Sarah Sundin,800727975,384.0,Revell ,English,5.4 x 1 x 8.5 inches,11.4 ounces,4.8,2641
A Common Life Mitford,9.54,Books > Christian Books & Bibles > Literature & Fiction,Jan Karon,142000345,186.0,Penguin Books; Reprint edition ,English,5 x 0.6 x 7.8 inches,5.6 ounces,4.5,2642
Beneath This Man A This Man Novel,13.65,Books > Literature & Fiction > Genre Fiction,Jodi Ellen Malpas,1455578347,544.0,Forever; This Man Trilogy edition ,English,5.2 x 1.4 x 8 inches,1 pounds,4.5,2643
The Universe of Us Lang Leav,9.81,Books > Literature & Fiction > Poetry,Lang Leav,1449480128,240.0,Andrews McMeel Publishing ,English,5 x 0.6 x 8 inches,8.5 ounces,4.6,2644
The Devil's Triangle A Brit in the FBI,7.56,"Books > Mystery, Thriller & Suspense > Thrillers & Suspense",Catherine Coulter J.T. Ellison,1501150340,544.0,Pocket Books; Reprint edition ,English,4.1 x 1.2 x 7.5 inches,11.4 ounces,4.3,2645
orange,13.59,Books > Teen & Young Adult > Literature & Fiction,Ichigo Takano,1626923027,384.0,Seven Seas ,English,5.1 x 1.7 x 7.3 inches,14.1 ounces,4.7,2646
Limelight Paperback ,12.59,Books > Romance > New Adult & College,Alyson Santos,1986030504,326.0,CreateSpace Independent Publishing Platform ,English,5.5 x 0.7 x 8.5 inches,1.1 pounds,4.8,2647
Paris for One and Other Stories Paperback ,10.32,Books > Literature & Fiction > Women's Fiction,Jojo Moyes,735222304,320.0,Penguin Books; Reprint edition ,English,5.4 x 0.8 x 8.4 inches,7.8 ounces,4.0,2648
Kings Rising The Captive Prince Trilogy,10.87,Books > Gay & Lesbian > Literature & Fiction,C. S. Pacat,425273997,368.0,Berkley ,English,5.1 x 1 x 8 inches,9.6 ounces,4.7,2649
The Cafe by the Sea,10.65,Books > Literature & Fiction > Genre Fiction,Jenny Colgan,006266297X,416.0,William Morrow Paperbacks ,English,5.3 x 0.9 x 8 inches,9.6 ounces,4.3,2650
The White Queen The Plantagenet and Tudor Novels,11.12,Books > Literature & Fiction > Genre Fiction,Philippa Gregory,1476735484,464.0,Touchstone; Media Tie-In edition ,English,5.2 x 1 x 8 inches,12.6 ounces,4.3,2651
Someone to Trust A Westcott Novel,7.19,Books > Romance > Historical,Mary Balogh,399586105,400.0,Berkley ,English,4.2 x 1 x 6.8 inches,6.9 ounces,,2652
The Four Swans Poldark,14.95,Books > Literature & Fiction > Genre Fiction,Winston Graham,330463349,592.0,Pan Macmillan; Unabridged edition edition ,English,5 x 1.5 x 8 inches,1.1 pounds,4.7,2653
A Well-Tempered Heart Paperback ,11.77,Books > Literature & Fiction > Genre Fiction,Jan-Philipp Sendker,1590516400,400.0,Other Press ,English,5.6 x 1 x 8.3 inches,1 pounds,4.5,2654
Sweetbriar Cottage Paperback ,8.79,Books > Christian Books & Bibles > Literature & Fiction,Denise Hunter,718090489,320.0,Thomas Nelson ,English,5.4 x 0.8 x 8.3 inches,9.6 ounces,4.6,2655
Anna Karenina Wordsworth Classics,3.95,Books > Literature & Fiction > History & Criticism,Leo Tolstoy,1853262714,848.0,Wordsworth Editions Ltd; New edition edition ,English,5.2 x 1.8 x 8 inches,1.2 pounds,4.1,2656
Troubled Waters Montana Rescue,10.19,Books > Christian Books & Bibles > Literature & Fiction,Susan May Warren,800727460,352.0,Revell ,English,5.5 x 0.9 x 8.4 inches,10.6 ounces,4.7,2657
"Hush, Hush Paperback ",9.9,Books > Teen & Young Adult > Science Fiction & Fantasy,Becca Fitzpatrick,1416989420,432.0,Simon & Schuster Books for Young Readers; Reprint edition ,English,5.5 x 1.1 x 8.2 inches,12 ounces,4.3,2658
Morphine The Phantom of Love,,Books > Literature & Fiction > Genre Fiction,Rom Amor,153075870X,459.0,CreateSpace Independent Publishing Platform ,English,6 x 1 x 9 inches,1.7 pounds,5.0,2659
Beneath the Surface Dive Team Investigations,10.99,"Books > Mystery, Thriller & Suspense > Thrillers & Suspense",Lynn H. Blackburn,800729382,352.0,Revell ,English,5.5 x 1 x 8.5 inches,10.4 ounces,4.5,2660
What We Find Sullivan's Crossing,6.74,Books > Literature & Fiction > Women's Fiction,Robyn Carr,778319784,400.0,MIRA; Reprint edition ,English,4.2 x 1 x 6.6 inches,2.1 ounces,4.5,2661
Good Luck with That Paperback ,14.72,Books > Literature & Fiction > Women's Fiction,Kristan Higgins,045148939X,480.0,Berkley ,English,5.5 x 1 x 8.2 inches,13.9 ounces,,2662
Just One Damned Thing After Another,10.59,Books > Literature & Fiction > Action & Adventure,Jodi Taylor,1597808687,348.0,Night Shade Books; Reissue edition ,English,5.5 x 1 x 8.2 inches,11.2 ounces,4.4,2663
Cloak & Silence The League,8.99,Books > Romance > Paranormal,Sherrilyn Kenyon,1491089288,204.0,CreateSpace Independent Publishing Platform; 1 edition ,English,6 x 0.5 x 9 inches,13 ounces,4.5,2664
Dead in the Family Sookie Stackhouse/True Blood,5.99,"Books > Mystery, Thriller & Suspense > Mystery",Charlaine Harris,1402217080,368.0,Ace; Reprint edition ,English,4.1 x 1 x 6.8 inches,6.4 ounces,3.9,2665
The Duchess Deal,6.79,Books > Literature & Fiction > United States,Tessa Dare,62349066,384.0,Avon ,English,4.2 x 1 x 6.6 inches,6.4 ounces,4.7,2666
"Dark Carousel Carpathian Novel, A",6.47,Books > Literature & Fiction > Genre Fiction,Christine Feehan,515156124,416.0,Berkley; Reprint edition ,English,4.2 x 1.1 x 6.8 inches,7 ounces,4.7,2667
Love Story,10.16,Books > Christian Books & Bibles > Literature & Fiction,Karen Kingsbury,1451687605,368.0,Howard Books; Reprint edition ,English,5.5 x 0.9 x 8.4 inches,10.1 ounces,4.8,2668
A Castle Of Sand A Shade Of Vampire,12.99,Books > Teen & Young Adult > Romance,Bella Forrest,1490505776,332.0,CreateSpace Independent Publishing Platform ,English,6 x 0.8 x 9 inches,1.3 pounds,4.6,2669
If Only Paperback ,5.18,Books > Teen & Young Adult > Literature & Fiction,Richard Paul Evans,1481448536,288.0,Simon Pulse ,English,5.5 x 0.7 x 8.2 inches,12.6 ounces,4.2,2670
Taking Catie The Temptation Saga,10.19,Books > Literature & Fiction > United States,Helen Hardt,1943893284,222.0,Waterhouse Press ,English,5.3 x 0.6 x 8 inches,10.4 ounces,4.7,2671
Alaska Home,7.7,Books > Literature & Fiction > Genre Fiction,Debbie Macomber,778330192,480.0,MIRA ,English,4.2 x 1.3 x 6.6 inches,9.1 ounces,4.7,2672
After The After Series,9.28,Books > Literature & Fiction > Women's Fiction,Anna Todd,1476792488,592.0,Gallery Books; 1 edition ,English,5.3 x 1.4 x 8.2 inches,1.1 pounds,4.1,2673
Waiting for the Moon Mass Market Paperback ,7.19,Books > Literature & Fiction > Genre Fiction,Kristin Hannah,449149099,384.0,Ballantine Books; F First Edition edition ,English,4.2 x 1 x 6.9 inches,5.6 ounces,3.9,2674
Blue Wide Sky,13.95,Books > Romance > Contemporary,Inglath Cooper,986282529,328.0,"Fence Free Entertainment, LLC ",English,5.5 x 0.7 x 8.5 inches,1.1 pounds,4.7,2675
Tempting Dusty The Temptation Saga,10.87,Books > Literature & Fiction > United States,Helen Hardt,1943893268,240.0,Waterhouse Press ,English,5.2 x 0.8 x 7.9 inches,8.5 ounces,4.5,2676
The Memory of Us,9.2,Books > Literature & Fiction > Genre Fiction,Camille Di Maio,1503934756,400.0,Lake Union Publishing ,English,5.5 x 2 x 8.2 inches,12.8 ounces,4.5,2677
The Water is Wide,12.95,Books > Literature & Fiction > Women's Fiction,Natalie Banks,692969896,244.0,Champion Books; 1 edition ,English,6 x 0.6 x 9 inches,15.2 ounces,4.7,2678
Death Is Not Enough The Baltimore Series,7.99,"Books > Mystery, Thriller & Suspense > Mystery",Karen Rose,399586709,640.0,Berkley ,English,4.2 x 1.3 x 6.8 inches,10.7 ounces,,2679
The Constant Princess The Plantagenet and Tudor Novels,9.98,Books > Literature & Fiction > Genre Fiction,Philippa Gregory,743272498,393.0,Touchstone ,English,5.2 x 0.9 x 8 inches,13.6 ounces,4.3,2680
The Cost of Betrayal,11.01,Books > Christian Books & Bibles > Literature & Fiction,Dee Henderson,764231731,384.0,Bethany House Publishers ,English,,1.1 pounds,,2681
